date,rank,symbol,score,momentum_1m,momentum_3m,momentum_6m,volume_increase,above_ma,volatility,model
2023-10-31,11,SAHOL.IS,0.4544117647058823,-0.12366906785989129,-0.06140339759639568,0.4005238046122064,-0.1964035677172029,0.5,0.02437704109790282,momentum_heavy
2023-10-31,12,THYAO.IS,0.436764705882353,-0.14246244608407033,-0.08118388062706083,0.7003130509688191,-0.08684007083999368,0.5,0.03265220643124579,momentum_heavy
2023-10-31,13,PGSUS.IS,0.34558823529411764,-0.16370110319191278,-0.14129112975875058,0.5889113673158741,-0.04506181115842611,0.5,0.030412503552068187,momentum_heavy
2023-10-31,14,ARCLK.IS,0.3044117647058824,-0.22222223193253687,-0.07839598162837202,0.42641648117470266,-0.10664859571020191,0.5,0.027978459100892066,momentum_heavy
2023-10-31,15,SISE.IS,0.27499999999999997,-0.1508519982149905,-0.11679096465780792,0.3055585229459057,-0.2953870963319156,0.5,0.025767337179900176,momentum_heavy
2023-10-31,16,EREGL.IS,0.2441176470588235,-0.15453323153992293,-0.075232032141617,0.14242616582565537,-0.23437900330550676,0.0,0.03091808886088801,momentum_heavy
2023-10-31,17,TOASO.IS,0.19264705882352942,-0.16712814664716447,-0.19980059015635943,0.25364566874854044,0.12526594555727866,0.5,0.02834620070785491,momentum_heavy
2023-11-30,1,ASELS.IS,0.8661764705882353,0.17795820527309814,0.268993284027333,1.0516722867191874,-0.24891958323089047,1.0,0.029615092504859,momentum_heavy
2023-11-30,2,BIMAS.IS,0.7838235294117646,0.1163465693821557,0.17378062961122853,1.1680642778067192,-0.32516580991794264,1.0,0.024485207128987198,momentum_heavy
2023-11-30,3,AKBNK.IS,0.7779411764705882,0.13418747886177074,0.11317001052326714,1.058751470528136,-0.16520236160002377,1.0,0.027212832207774856,momentum_heavy
2023-11-30,4,GARAN.IS,0.7514705882352941,0.15837971592182454,0.054634029278866736,0.9915254391817032,-0.2314654783739175,1.0,0.0271552089043554,momentum_heavy
2023-11-30,5,TUPRS.IS,0.7367647058823529,0.05448256025232445,0.1618364723152277,1.4885452877990546,-0.20214248530934975,1.0,0.028519086636244022,momentum_heavy
2023-11-30,6,YKBNK.IS,0.7102941176470589,0.12543970923486802,0.14901271122903648,0.8233619412847619,-0.29711539978326396,1.0,0.024559033313540816,momentum_heavy
2023-11-30,7,TCELL.IS,0.6691176470588236,0.1743809191135821,-0.008568916659168146,0.7135663493936433,0.05753924234288932,1.0,0.025128074036593773,momentum_heavy
2023-11-30,8,THYAO.IS,0.6191176470588234,0.1508481093495746,-0.006727354779697325,0.7074829411527814,0.05704507646302348,1.0,0.02732172110712147,momentum_heavy
2023-11-30,9,SAHOL.IS,0.6073529411764705,0.13289956219793608,0.004946394831384593,0.546954310575293,-0.21869326258523725,1.0,0.02256272913266836,momentum_heavy
2023-11-30,10,PETKM.IS,0.5191176470588236,0.1197511330382035,0.041465796520845144,0.5254237721914494,-0.3143766449796028,1.0,0.032770061999724244,momentum_heavy
2023-11-30,11,KCHOL.IS,0.45882352941176474,0.013610295763357705,-0.014623956891883672,0.7577640475049818,-0.25212224897929236,0.5,0.02120211327066069,momentum_heavy
2023-11-30,12,FROTO.IS,0.3808823529411765,0.06079717634485715,-0.03161054092584825,0.48652649886025734,-0.3620274751328696,1.0,0.023210010746429848,momentum_heavy
2023-11-30,13,EREGL.IS,0.3073529411764706,0.10048351536368738,-0.07120177424116114,0.22929178558262509,-0.2853634632336458,1.0,0.028786066117127185,momentum_heavy
2023-11-30,14,SISE.IS,0.25882352941176473,0.035744344993198895,-0.05086704552965249,0.20381230240627635,-0.49583056482689125,0.5,0.020979558622508127,momentum_heavy
2023-11-30,15,PGSUS.IS,0.24705882352941178,0.0035586584130620214,-0.21061473063807878,0.5207074952630124,-0.08393215404422216,0.5,0.02525645629420412,momentum_heavy
2023-11-30,16,ARCLK.IS,0.1852941176470588,-0.0036656893135893487,-0.13050216209234577,0.3715292487477537,-0.3386372652140439,0.5,0.025144914111374907,momentum_heavy
2023-11-30,17,TOASO.IS,0.12058823529411765,-0.01932562273427929,-0.12797070366935548,0.15496375444692334,-0.36734719040324004,0.5,0.02716601875703321,momentum_heavy
2023-12-31,1,AKBNK.IS,0.8999999999999999,0.08561240690619254,0.07728602569097864,0.7507189938706458,0.1371429263911914,1.0,0.026643603966215377,momentum_heavy
