policy_id,policy_name,start_date,end_date,risk_on,cash_mode,holdings,selected_symbols,gross_return,transaction_cost_impact,net_return,benchmark_return,excess_return,turnover,trades,equity,benchmark_equity
RS_TOP5,BIST100 relative-strength survival Top5,2023-09-01,2023-10-02,True,False,5,"ISMEN.IS, BRSAN.IS, SOKM.IS, ANHYT.IS, TURSG.IS",0.1043158120673098,0.0024000000000000002,0.1019158120673098,0.05348744954558837,0.04842836252172143,1.2000000000000002,6,1.9552271087274138,1.4804025954701838
RS_TOP5,BIST100 relative-strength survival Top5,2023-10-02,2023-11-01,True,False,5,"YEOTK.IS, BTCIM.IS, ANSGR.IS, ULKER.IS, SKBNK.IS",0.032540128438347124,0.004,0.028540128438347124,-0.11292566187860464,0.14146579031695178,2.0,10,2.011029541536632,1.313227152529909
RS_TOP5,BIST100 relative-strength survival Top5,2023-11-01,2023-12-01,True,False,5,"BSOKE.IS, BTCIM.IS, KONYA.IS, ANSGR.IS, SKBNK.IS",0.305192656394634,0.0016,0.303592656394634,0.06610789603210843,0.23748476036252558,0.8,4,2.6215633421398215,1.4000418365958982
RS_TOP5,BIST100 relative-strength survival Top5,2023-12-01,2024-01-02,True,False,5,"BTCIM.IS, BSOKE.IS, EGEEN.IS, KONYA.IS, BFREN.IS",-0.1864900845737402,0.0016,-0.18809008457374018,-0.050085367393092994,-0.1380047171806472,0.8,4,2.1284732714013255,1.329920226844292
RS_TOP5,BIST100 relative-strength survival Top5,2024-01-02,2024-02-01,True,False,5,"CCOLA.IS, AEFES.IS, AKBNK.IS, GARAN.IS, MAVI.IS",0.11576567372707998,0.004,0.11176567372707998,0.13401884647733775,-0.022253172750257774,2.0,10,2.3663635205895766,1.5081546015528433
RS_TOP5,BIST100 relative-strength survival Top5,2024-02-01,2024-03-01,True,False,5,"KCAER.IS, TTKOM.IS, BIMAS.IS, EKGYO.IS, MAVI.IS",0.08155251810927655,0.0032,0.07835251810927656,0.052173933668934636,0.02617858444034192,1.6,8,2.5517740611897026,1.5868409596967599
RS_TOP5,BIST100 relative-strength survival Top5,2024-03-01,2024-04-01,True,False,5,"MIATK.IS, KCAER.IS, BERA.IS, BRYAT.IS, TAVHL.IS",-0.10963174831620866,0.0032,-0.11283174831620865,0.0066283190438629624,-0.11946006736007161,1.6,8,2.2638529325577164,1.5973590478494997
RS_TOP5,BIST100 relative-strength survival Top5,2024-04-01,2024-05-02,True,False,5,"BSOKE.IS, KCHOL.IS, GOLTS.IS, FROTO.IS, MPARK.IS",0.09179598678552006,0.004,0.08779598678552006,0.11479125498681375,-0.026995268201293693,2.0,10,2.4626101347089144,1.7807218976166856
RS_TOP5,BIST100 relative-strength survival Top5,2024-05-02,2024-06-03,True,False,5,"TAVHL.IS, KARSN.IS, AKBNK.IS, KCHOL.IS, KCAER.IS",0.0017591895448992867,0.0032,-0.0014408104551007135,0.03409831624425297,-0.03553912669935368,1.6,8,2.459061980279989,1.8414415160246858
RS_TOP5,BIST100 relative-strength survival Top5,2024-06-03,2024-07-01,True,False,5,"ANHYT.IS, GARAN.IS, TURSG.IS, ANSGR.IS, TCELL.IS",0.0030131670501304607,0.004,-0.0009868329498695393,-0.02022394600015953,0.01923711305028999,2.0,10,2.456635296892077,1.8042003022421507
RS_TOP5,BIST100 relative-strength survival Top5,2024-07-01,2024-08-01,True,False,5,"ANHYT.IS, MAVI.IS, BSOKE.IS, MPARK.IS, AEFES.IS",0.09754862834972307,0.0032,0.09434862834972307,0.04397042416062047,0.050378204189102604,1.6,8,2.6884154675093592,1.8835317548024577
RS_TOP5,BIST100 relative-strength survival Top5,2024-08-01,2024-09-02,True,False,5,"BSOKE.IS, GARAN.IS, AGHOL.IS, ENKAI.IS, BIMAS.IS",0.032743891868216156,0.0032,0.029543891868216154,-0.06370557813260957,0.09324947000082573,1.6,8,2.7678417233782953,1.7635402754316385
RS_TOP5,BIST100 relative-strength survival Top5,2024-09-02,2024-10-01,True,False,5,"BSOKE.IS, BTCIM.IS, KARSN.IS, ENKAI.IS, EKGYO.IS",-0.15960076657797156,0.0024000000000000002,-0.16200076657797158,-0.07507270986854753,-0.08692805670942405,1.2000000000000002,6,2.3194492424245174,1.6311465279926607
RS_TOP5,BIST100 relative-strength survival Top5,2024-10-01,2024-11-01,False,True,0,,0.0,0.002,-0.002,-0.049854536196143995,0.04785453619614399,1.0,5,2.3148103439396683,1.549826474371636
RS_TOP5,BIST100 relative-strength survival Top5,2024-11-01,2024-12-02,False,True,0,,0.0,0.0,0.0,0.08960032938412388,-0.08960032938412388,0.0,0,2.3148103439396683,1.68869143696357
RS_TOP5,BIST100 relative-strength survival Top5,2024-12-02,2025-01-02,False,True,0,,0.0,0.0,0.0,0.028943067222292118,-0.028943067222292118,0.0,0,2.3148103439396683,1.7375673467413155
RS_TOP5,BIST100 relative-strength survival Top5,2025-01-02,2025-02-03,True,False,5,"LMKDC.IS, OYAKC.IS, CIMSA.IS, AKSA.IS, ASTOR.IS",-0.003121675949211755,0.002,-0.005121675949211755,-0.018762554144150623,0.013640878194938868,1.0,5,2.302954635474126,1.7049661453189735
RS_TOP5,BIST100 relative-strength survival Top5,2025-02-03,2025-03-03,False,True,0,,0.0,0.002,-0.002,0.01398540683607341,-0.015985406836073413,1.0,5,2.298348726203178,1.7288107905029912
RS_TOP5,BIST100 relative-strength survival Top5,2025-03-03,2025-04-02,False,True,0,,0.0,0.0,0.0,-0.03912783951619636,0.03912783951619636,0.0,0,2.298348726203178,1.6611661593383216
RS_TOP5,BIST100 relative-strength survival Top5,2025-04-02,2025-05-02,False,True,0,,0.0,0.0,0.0,-0.03735051360224828,0.03735051360224828,0.0,0,2.298348726203178,1.599120750108361
RS_TOP5,BIST100 relative-strength survival Top5,2025-05-02,2025-06-02,False,True,0,,0.0,0.0,0.0,-0.017310865898019223,0.017310865898019223,0.0,0,2.298348726203178,1.5714385852484953
RS_TOP5,BIST100 relative-strength survival Top5,2025-06-02,2025-07-01,False,True,0,,0.0,0.0,0.0,0.11893791534260201,-0.11893791534260201,0.0,0,2.298348726203178,1.7583422146668792
RS_TOP5,BIST100 relative-strength survival Top5,2025-07-01,2025-08-01,True,False,5,"A1CAP.IS, SKBNK.IS, ENERY.IS, EKGYO.IS, AKFGY.IS",0.07619723473892052,0.002,0.07419723473892052,0.06612834864407313,0.008068886094847391,1.0,5,2.468879846153174,1.8746184816739624
RS_TOP5,BIST100 relative-strength survival Top5,2025-08-01,2025-09-01,True,False,5,"OTKAR.IS, HEKTS.IS, AKSEN.IS, ASELS.IS, ENERY.IS",0.051906168009518125,0.0032,0.048706168009518123,0.04960076766013599,-0.000894599650617868,1.6,8,2.589129522735224,1.9676009974348696
RS_TOP5,BIST100 relative-strength survival Top5,2025-09-01,2025-10-01,True,False,5,"SKBNK.IS, CANTE.IS, ENERY.IS, BRSAN.IS, BRYAT.IS",-0.135039742497463,0.0032,-0.13823974249746301,-0.005301401124778393,-0.13293834137268462,1.6,8,2.231208924219727,1.9571699552939532
RS_TOP5,BIST100 relative-strength survival Top5,2025-10-01,2025-11-03,True,False,5,"QUAGR.IS, CWENE.IS, ECILC.IS, ASELS.IS, TUPRS.IS",-0.012015247354123803,0.004,-0.016015247354123803,-0.014242152716157475,-0.0017730946379663284,2.0,10,2.1954755613996197,1.9292956418991816
RS_TOP5,BIST100 relative-strength survival Top5,2025-11-03,2025-12-01,True,False,5,"PASEU.IS, TURSG.IS, AKSEN.IS, SOKM.IS, CWENE.IS",-0.0198429305165575,0.0032,-0.0230429305165575,0.005072113792783828,-0.02811504430934133,1.6,8,2.144885370587488,1.9390812489348161
RS_TOP5,BIST100 relative-strength survival Top5,2025-12-01,2026-01-02,True,False,5,"HALKB.IS, KTLEV.IS, ALARK.IS, OYAKC.IS, VAKBN.IS",0.07893694608890764,0.004,0.07493694608890764,0.03435437328520674,0.040582572803700895,2.0,10,2.3056165299700893,2.0056971699910675
RS_TOP5,BIST100 relative-strength survival Top5,2026-01-02,2026-02-02,True,False,5,"AYDEM.IS, KTLEV.IS, ASTOR.IS, BRSAN.IS, ALARK.IS",0.2561556628014057,0.0024000000000000002,0.2537556628014057,0.18459955622223956,0.06915610657916615,1.2000000000000002,6,2.8906797806985263,2.37594797748762
RS_TOP5,BIST100 relative-strength survival Top5,2026-02-02,2026-03-02,True,False,5,"KTLEV.IS, BSOKE.IS, ASELS.IS, ASTOR.IS, GUBRF.IS",0.09055433873050989,0.0024000000000000002,0.08815433873050989,-0.020160018308127192,0.10831435703863708,1.2000000000000002,6,3.1455057452476605,2.328048822762312
RS_TOP5,BIST100 relative-strength survival Top5,2026-03-02,2026-04-01,True,False,5,"ASELS.IS, ASTOR.IS, SDTTR.IS, A1CAP.IS, GUBRF.IS",-0.08132663962481823,0.0016,-0.08292663962481824,-0.03060750374962118,-0.052319135875197056,0.8,4,2.8846595238737125,2.256793059690313
RS_TOP5,BIST100 relative-strength survival Top5,2026-04-01,2026-05-04,True,False,5,"KTLEV.IS, YEOTK.IS, TUPRS.IS, AYDEM.IS, BSOKE.IS",0.14500101085650863,0.004,0.14100101085650862,0.11065931685387143,0.0303416940026372,2.0,10,3.2913994327167613,2.5065282379562017
RS_TOP5,BIST100 relative-strength survival Top5,2026-05-04,2026-06-01,True,False,5,"ASTOR.IS, TKFEN.IS, KTLEV.IS, EUPWR.IS, ASELS.IS",0.11322188116115617,0.0032,0.11002188116115617,-0.04631998298273743,0.15634186414389362,1.6,8,3.6535253899570215,2.3904258926283197
RS_TOP5,BIST100 relative-strength survival Top5,2026-06-01,2026-06-24,True,False,5,"YEOTK.IS, EUPWR.IS, GESAN.IS, SMRTG.IS, ASTOR.IS",0.006786090428125946,0.0024000000000000002,0.004386090428125946,0.04576767332986709,-0.04138158290174114,1.2000000000000002,6,3.669550082698827,2.4998301240013885
RS_TOP10,BIST100 relative-strength survival Top10,2023-06-26,2023-07-03,True,False,10,"MAVI.IS, THYAO.IS, CIMSA.IS, FROTO.IS, KCHOL.IS, YKBNK.IS, PGSUS.IS, BRYAT.IS, MGROS.IS, ECILC.IS",0.07084314569394083,0.002,0.06884314569394083,0.04925952546977386,0.019583620224166973,1.0,10,1.068843145693941,1.0492595254697739
RS_TOP10,BIST100 relative-strength survival Top10,2023-07-03,2023-08-01,True,False,10,"THYAO.IS, MAVI.IS, PGSUS.IS, BRYAT.IS, FROTO.IS, CIMSA.IS, DOAS.IS, ECILC.IS, KCHOL.IS, ISMEN.IS",0.23790027059022306,0.0008,0.23710027059022307,0.1917111315614588,0.045389139028764264,0.4,4,1.3222661447564794,1.2504142563992235
RS_TOP10,BIST100 relative-strength survival Top10,2023-08-01,2023-09-01,True,False,10,"YEOTK.IS, TTRAK.IS, TURSG.IS, ISMEN.IS, SDTTR.IS, ASTOR.IS, SMRTG.IS, CIMSA.IS, ANHYT.IS, ALFAS.IS",0.34843064336164004,0.0032,0.34523064336164005,0.12381947836014007,0.2214111650015,1.6,16,1.7787529366060744,1.405239897360658
RS_TOP10,BIST100 relative-strength survival Top10,2023-09-01,2023-10-02,True,False,10,"ISMEN.IS, BRSAN.IS, SOKM.IS, ANHYT.IS, TURSG.IS, MIATK.IS, AGHOL.IS, ANSGR.IS, TTRAK.IS, ULKER.IS",0.20648942475130325,0.0024000000000000002,0.20408942475130323,0.05348744954558837,0.15060197520571486,1.2000000000000002,12,2.1417776002126994,1.4804025954701838
RS_TOP10,BIST100 relative-strength survival Top10,2023-10-02,2023-11-01,True,False,10,"YEOTK.IS, BTCIM.IS, ANSGR.IS, ULKER.IS, SKBNK.IS, CIMSA.IS, TURSG.IS, ANHYT.IS, AKCNS.IS, ISGYO.IS",-0.029722857598228347,0.0024000000000000002,-0.032122857598228347,-0.11292566187860464,0.0808028042803763,1.2000000000000002,12,2.0729775833539916,1.313227152529909
RS_TOP10,BIST100 relative-strength survival Top10,2023-11-01,2023-12-01,True,False,10,"BSOKE.IS, BTCIM.IS, KONYA.IS, ANSGR.IS, SKBNK.IS, BFREN.IS, OTKAR.IS, MPARK.IS, VAKBN.IS, TUPRS.IS",0.17620982909569485,0.0028000000000000004,0.17340982909569486,0.06610789603210843,0.10730193306358643,1.4000000000000001,14,2.432452271802614,1.4000418365958982
RS_TOP10,BIST100 relative-strength survival Top10,2023-12-01,2024-01-02,True,False,10,"BTCIM.IS, BSOKE.IS, EGEEN.IS, KONYA.IS, BFREN.IS, ANSGR.IS, AKBNK.IS, YKBNK.IS, GARAN.IS, ASELS.IS",-0.08878917175436597,0.002,-0.09078917175436597,-0.050085367393092994,-0.04070380436127298,1.0,10,2.2116119447136287,1.329920226844292
RS_TOP10,BIST100 relative-strength survival Top10,2024-01-02,2024-02-01,True,False,10,"CCOLA.IS, AEFES.IS, AKBNK.IS, GARAN.IS, MAVI.IS, TCELL.IS, BRYAT.IS, YKBNK.IS, TURSG.IS, ANSGR.IS",0.12766517999224375,0.0024000000000000002,0.12526517999224374,0.13401884647733775,-0.008753666485094014,1.2000000000000002,12,2.4886499130411774,1.5081546015528433
RS_TOP10,BIST100 relative-strength survival Top10,2024-02-01,2024-03-01,True,False,10,"KCAER.IS, TTKOM.IS, BIMAS.IS, EKGYO.IS, MAVI.IS, KCHOL.IS, SAHOL.IS, AYDEM.IS, TCELL.IS, SDTTR.IS",0.05903641708978319,0.0032,0.05583641708978319,0.052173933668934636,0.0036624834208485516,1.6,16,2.6276072075761974,1.5868409596967599
RS_TOP10,BIST100 relative-strength survival Top10,2024-03-01,2024-04-01,True,False,10,"MIATK.IS, KCAER.IS, BERA.IS, BRYAT.IS, TAVHL.IS, AKFYE.IS, BFREN.IS, AYDEM.IS, CCOLA.IS, VESTL.IS",-0.09501192356803899,0.0032,-0.09821192356803898,0.0066283190438629624,-0.10484024261190195,1.6,16,2.3695448493388955,1.5973590478494997
RS_TOP10,BIST100 relative-strength survival Top10,2024-04-01,2024-05-02,True,False,10,"BSOKE.IS, KCHOL.IS, GOLTS.IS, FROTO.IS, MPARK.IS, TAVHL.IS, YKBNK.IS, AKBNK.IS, TTRAK.IS, SAHOL.IS",0.11277210317806925,0.0036000000000000003,0.10917210317806925,0.11479125498681375,-0.005619151808744505,1.8,18,2.628233044115984,1.7807218976166856
RS_TOP10,BIST100 relative-strength survival Top10,2024-05-02,2024-06-03,True,False,10,"TAVHL.IS, KARSN.IS, AKBNK.IS, KCHOL.IS, KCAER.IS, MAVI.IS, TUPRS.IS, VAKBN.IS, ANHYT.IS, MPARK.IS",0.07826621941571817,0.0024000000000000002,0.07586621941571817,0.03409831624425297,0.0417679031714652,1.2000000000000002,12,2.8276271489165286,1.8414415160246858
RS_TOP10,BIST100 relative-strength survival Top10,2024-06-03,2024-07-01,True,False,10,"ANHYT.IS, GARAN.IS, TURSG.IS, ANSGR.IS, TCELL.IS, ISCTR.IS, TAVHL.IS, AKBNK.IS, VAKBN.IS, ULKER.IS",-0.008001482422515815,0.0024000000000000002,-0.010401482422515814,-0.02022394600015953,0.009822463577643718,1.2000000000000002,12,2.7982156348296447,1.8042003022421507
RS_TOP10,BIST100 relative-strength survival Top10,2024-07-01,2024-08-01,True,False,10,"ANHYT.IS, MAVI.IS, BSOKE.IS, MPARK.IS, AEFES.IS, ULKER.IS, GARAN.IS, TAVHL.IS, TCELL.IS, BIMAS.IS",0.09233388889000398,0.002,0.09033388889000397,0.04397042416062047,0.046363464729383505,1.0,10,3.050989335076618,1.8835317548024577
RS_TOP10,BIST100 relative-strength survival Top10,2024-08-01,2024-09-02,True,False,10,"BSOKE.IS, GARAN.IS, AGHOL.IS, ENKAI.IS, BIMAS.IS, AEFES.IS, EREGL.IS, TSKB.IS, MPARK.IS, OYAKC.IS",-0.034682779753857765,0.002,-0.03668277975385777,-0.06370557813260957,0.02702279837875181,1.0,10,2.939070565266633,1.7635402754316385
RS_TOP10,BIST100 relative-strength survival Top10,2024-09-02,2024-10-01,True,False,10,"BSOKE.IS, BTCIM.IS, KARSN.IS, ENKAI.IS, EKGYO.IS, CIMSA.IS, ENERY.IS, PGSUS.IS, AKCNS.IS, THYAO.IS",-0.09618721581390063,0.0032,-0.09938721581390063,-0.07507270986854753,-0.0243145059453531,1.6,16,2.6469645247041953,1.6311465279926607
RS_TOP10,BIST100 relative-strength survival Top10,2024-10-01,2024-11-01,False,True,0,,0.0,0.002,-0.002,-0.049854536196143995,0.04785453619614399,1.0,10,2.641670595654787,1.549826474371636
RS_TOP10,BIST100 relative-strength survival Top10,2024-11-01,2024-12-02,False,True,0,,0.0,0.0,0.0,0.08960032938412388,-0.08960032938412388,0.0,0,2.641670595654787,1.68869143696357
RS_TOP10,BIST100 relative-strength survival Top10,2024-12-02,2025-01-02,False,True,0,,0.0,0.0,0.0,0.028943067222292118,-0.028943067222292118,0.0,0,2.641670595654787,1.7375673467413155
RS_TOP10,BIST100 relative-strength survival Top10,2025-01-02,2025-02-03,True,False,10,"LMKDC.IS, OYAKC.IS, CIMSA.IS, AKSA.IS, ASTOR.IS, TURSG.IS, ISMEN.IS, ALFAS.IS, GUBRF.IS, ANSGR.IS",-0.010751532158550814,0.002,-0.012751532158550814,-0.018762554144150623,0.0060110219855998084,1.0,10,2.6079852481019965,1.7049661453189735
RS_TOP10,BIST100 relative-strength survival Top10,2025-02-03,2025-03-03,False,True,0,,0.0,0.002,-0.002,0.01398540683607341,-0.015985406836073413,1.0,10,2.6027692776057925,1.7288107905029912
RS_TOP10,BIST100 relative-strength survival Top10,2025-03-03,2025-04-02,False,True,0,,0.0,0.0,0.0,-0.03912783951619636,0.03912783951619636,0.0,0,2.6027692776057925,1.6611661593383216
RS_TOP10,BIST100 relative-strength survival Top10,2025-04-02,2025-05-02,False,True,0,,0.0,0.0,0.0,-0.03735051360224828,0.03735051360224828,0.0,0,2.6027692776057925,1.599120750108361
RS_TOP10,BIST100 relative-strength survival Top10,2025-05-02,2025-06-02,False,True,0,,0.0,0.0,0.0,-0.017310865898019223,0.017310865898019223,0.0,0,2.6027692776057925,1.5714385852484953
RS_TOP10,BIST100 relative-strength survival Top10,2025-06-02,2025-07-01,False,True,0,,0.0,0.0,0.0,0.11893791534260201,-0.11893791534260201,0.0,0,2.6027692776057925,1.7583422146668792
RS_TOP10,BIST100 relative-strength survival Top10,2025-07-01,2025-08-01,True,False,10,"A1CAP.IS, SKBNK.IS, ENERY.IS, EKGYO.IS, AKFGY.IS, AVPGY.IS, MAVI.IS, AKBNK.IS, GARAN.IS, ASELS.IS",0.07572984545115127,0.002,0.07372984545115127,0.06612834864407313,0.00760149680707814,1.0,10,2.794671054188672,1.8746184816739624
RS_TOP10,BIST100 relative-strength survival Top10,2025-08-01,2025-09-01,True,False,10,"OTKAR.IS, HEKTS.IS, AKSEN.IS, ASELS.IS, ENERY.IS, TURSG.IS, KLSER.IS, QUAGR.IS, EKGYO.IS, TUPRS.IS",0.040512605371168485,0.0028000000000000004,0.03771260537116848,0.04960076766013599,-0.01188816228896751,1.4000000000000001,14,2.9000653807975167,1.9676009974348696
RS_TOP10,BIST100 relative-strength survival Top10,2025-09-01,2025-10-01,True,False,10,"SKBNK.IS, CANTE.IS, ENERY.IS, BRSAN.IS, BRYAT.IS, AHGAZ.IS, ENJSA.IS, QUAGR.IS, PASEU.IS, DOHOL.IS",-0.0532890616797677,0.0032,-0.0564890616797677,-0.005301401124778393,-0.05118766055498931,1.6,16,2.7362434086262866,1.9571699552939532
RS_TOP10,BIST100 relative-strength survival Top10,2025-10-01,2025-11-03,True,False,10,"QUAGR.IS, CWENE.IS, ECILC.IS, ASELS.IS, TUPRS.IS, KTLEV.IS, KONTR.IS, TOASO.IS, ENJSA.IS, TABGD.IS",0.0007614367425977208,0.0032,-0.0024385632574022795,-0.014242152716157475,0.011803589458755195,1.6,16,2.729570905986701,1.9292956418991816
RS_TOP10,BIST100 relative-strength survival Top10,2025-11-03,2025-12-01,True,False,10,"PASEU.IS, TURSG.IS, AKSEN.IS, SOKM.IS, CWENE.IS, ANHYT.IS, BRSAN.IS, TUPRS.IS, BERA.IS, SKBNK.IS",-0.03066427124390999,0.0032,-0.03386427124390999,0.005072113792783828,-0.03893638503669382,1.6,16,2.6371359764468822,1.9390812489348161
RS_TOP10,BIST100 relative-strength survival Top10,2025-12-01,2026-01-02,True,False,10,"HALKB.IS, KTLEV.IS, ALARK.IS, OYAKC.IS, VAKBN.IS, AKSEN.IS, SOKM.IS, MGROS.IS, TAVHL.IS, YKBNK.IS",0.08115247696046493,0.0032,0.07795247696046494,0.03435437328520674,0.043598103675258196,1.6,16,2.842707257892471,2.0056971699910675
RS_TOP10,BIST100 relative-strength survival Top10,2026-01-02,2026-02-02,True,False,10,"AYDEM.IS, KTLEV.IS, ASTOR.IS, BRSAN.IS, ALARK.IS, AKSEN.IS, AKCNS.IS, CCOLA.IS, GUBRF.IS, TAVHL.IS",0.22662624096326328,0.0024000000000000002,0.22422624096326327,0.18459955622223956,0.03962668474102371,1.2000000000000002,12,3.4801168204886856,2.37594797748762
RS_TOP10,BIST100 relative-strength survival Top10,2026-02-02,2026-03-02,True,False,10,"KTLEV.IS, BSOKE.IS, ASELS.IS, ASTOR.IS, GUBRF.IS, SOKM.IS, CCOLA.IS, AKBNK.IS, TOASO.IS, AKCNS.IS",0.034894320395504795,0.002,0.03289432039550479,-0.020160018308127192,0.053054338703631986,1.0,10,3.594592898195626,2.328048822762312
RS_TOP10,BIST100 relative-strength survival Top10,2026-03-02,2026-04-01,True,False,10,"ASELS.IS, ASTOR.IS, SDTTR.IS, A1CAP.IS, GUBRF.IS, AKCNS.IS, SKBNK.IS, BSOKE.IS, EREGL.IS, BTCIM.IS",-0.02808560880203297,0.002,-0.030085608802032968,-0.03060750374962118,0.0005218949475882112,1.0,10,3.4864473824579467,2.256793059690313
RS_TOP10,BIST100 relative-strength survival Top10,2026-04-01,2026-05-04,True,False,10,"KTLEV.IS, YEOTK.IS, TUPRS.IS, AYDEM.IS, BSOKE.IS, TKFEN.IS, AKFYE.IS, ASTOR.IS, ENJSA.IS, BTCIM.IS",0.17491738959422776,0.0028000000000000004,0.17211738959422776,0.11065931685387143,0.061458072740356334,1.4000000000000001,14,4.086525604884237,2.5065282379562017
RS_TOP10,BIST100 relative-strength survival Top10,2026-05-04,2026-06-01,True,False,10,"ASTOR.IS, TKFEN.IS, KTLEV.IS, EUPWR.IS, ASELS.IS, KRDMD.IS, EREGL.IS, BSOKE.IS, SKBNK.IS, CWENE.IS",0.08900916831893724,0.0024000000000000002,0.08660916831893724,-0.04631998298273743,0.13292915130167465,1.2000000000000002,12,4.440456188837302,2.3904258926283197
RS_TOP10,BIST100 relative-strength survival Top10,2026-06-01,2026-06-24,True,False,10,"YEOTK.IS, EUPWR.IS, GESAN.IS, SMRTG.IS, ASTOR.IS, MIATK.IS, KTLEV.IS, EREGL.IS, TKFEN.IS, ALFAS.IS",0.0008610618789098634,0.002,-0.0011389381210901365,0.04576767332986709,-0.046906611450957224,1.0,10,4.435398784008805,2.4998301240013885
RS_TOP5_NO_CASH,Survival Top5 without MA200 cash filter,2023-06-26,2023-07-03,True,False,5,"MAVI.IS, THYAO.IS, CIMSA.IS, FROTO.IS, KCHOL.IS",0.0632776911929596,0.002,0.0612776911929596,0.04925952546977386,0.012018165723185745,1.0,5,1.0612776911929596,1.0492595254697739
RS_TOP5_NO_CASH,Survival Top5 without MA200 cash filter,2023-07-03,2023-08-01,True,False,5,"THYAO.IS, MAVI.IS, PGSUS.IS, BRYAT.IS, FROTO.IS",0.1850875834502928,0.0016,0.1834875834502928,0.1917111315614588,-0.00822354811116599,0.8,4,1.256008970119662,1.2504142563992235
RS_TOP5_NO_CASH,Survival Top5 without MA200 cash filter,2023-08-01,2023-09-01,True,False,5,"YEOTK.IS, TTRAK.IS, TURSG.IS, ISMEN.IS, SDTTR.IS",0.4167198709478436,0.004,0.41271987094784357,0.12381947836014007,0.2889003925877035,2.0,10,1.774388830176783,1.405239897360658
RS_TOP5_NO_CASH,Survival Top5 without MA200 cash filter,2023-09-01,2023-10-02,True,False,5,"ISMEN.IS, BRSAN.IS, SOKM.IS, ANHYT.IS, TURSG.IS",0.1043158120673098,0.0024000000000000002,0.1019158120673098,0.05348744954558837,0.04842836252172143,1.2000000000000002,6,1.9552271087274138,1.4804025954701838
RS_TOP5_NO_CASH,Survival Top5 without MA200 cash filter,2023-10-02,2023-11-01,True,False,5,"YEOTK.IS, BTCIM.IS, ANSGR.IS, ULKER.IS, SKBNK.IS",0.032540128438347124,0.004,0.028540128438347124,-0.11292566187860464,0.14146579031695178,2.0,10,2.011029541536632,1.313227152529909
RS_TOP5_NO_CASH,Survival Top5 without MA200 cash filter,2023-11-01,2023-12-01,True,False,5,"BSOKE.IS, BTCIM.IS, KONYA.IS, ANSGR.IS, SKBNK.IS",0.305192656394634,0.0016,0.303592656394634,0.06610789603210843,0.23748476036252558,0.8,4,2.6215633421398215,1.4000418365958982
RS_TOP5_NO_CASH,Survival Top5 without MA200 cash filter,2023-12-01,2024-01-02,True,False,5,"BTCIM.IS, BSOKE.IS, EGEEN.IS, KONYA.IS, BFREN.IS",-0.1864900845737402,0.0016,-0.18809008457374018,-0.050085367393092994,-0.1380047171806472,0.8,4,2.1284732714013255,1.329920226844292
RS_TOP5_NO_CASH,Survival Top5 without MA200 cash filter,2024-01-02,2024-02-01,True,False,5,"CCOLA.IS, AEFES.IS, AKBNK.IS, GARAN.IS, MAVI.IS",0.11576567372707998,0.004,0.11176567372707998,0.13401884647733775,-0.022253172750257774,2.0,10,2.3663635205895766,1.5081546015528433
RS_TOP5_NO_CASH,Survival Top5 without MA200 cash filter,2024-02-01,2024-03-01,True,False,5,"KCAER.IS, TTKOM.IS, BIMAS.IS, EKGYO.IS, MAVI.IS",0.08155251810927655,0.0032,0.07835251810927656,0.052173933668934636,0.02617858444034192,1.6,8,2.5517740611897026,1.5868409596967599
RS_TOP5_NO_CASH,Survival Top5 without MA200 cash filter,2024-03-01,2024-04-01,True,False,5,"MIATK.IS, KCAER.IS, BERA.IS, BRYAT.IS, TAVHL.IS",-0.10963174831620866,0.0032,-0.11283174831620865,0.0066283190438629624,-0.11946006736007161,1.6,8,2.2638529325577164,1.5973590478494997
RS_TOP5_NO_CASH,Survival Top5 without MA200 cash filter,2024-04-01,2024-05-02,True,False,5,"BSOKE.IS, KCHOL.IS, GOLTS.IS, FROTO.IS, MPARK.IS",0.09179598678552006,0.004,0.08779598678552006,0.11479125498681375,-0.026995268201293693,2.0,10,2.4626101347089144,1.7807218976166856
RS_TOP5_NO_CASH,Survival Top5 without MA200 cash filter,2024-05-02,2024-06-03,True,False,5,"TAVHL.IS, KARSN.IS, AKBNK.IS, KCHOL.IS, KCAER.IS",0.0017591895448992867,0.0032,-0.0014408104551007135,0.03409831624425297,-0.03553912669935368,1.6,8,2.459061980279989,1.8414415160246858
RS_TOP5_NO_CASH,Survival Top5 without MA200 cash filter,2024-06-03,2024-07-01,True,False,5,"ANHYT.IS, GARAN.IS, TURSG.IS, ANSGR.IS, TCELL.IS",0.0030131670501304607,0.004,-0.0009868329498695393,-0.02022394600015953,0.01923711305028999,2.0,10,2.456635296892077,1.8042003022421507
RS_TOP5_NO_CASH,Survival Top5 without MA200 cash filter,2024-07-01,2024-08-01,True,False,5,"ANHYT.IS, MAVI.IS, BSOKE.IS, MPARK.IS, AEFES.IS",0.09754862834972307,0.0032,0.09434862834972307,0.04397042416062047,0.050378204189102604,1.6,8,2.6884154675093592,1.8835317548024577
RS_TOP5_NO_CASH,Survival Top5 without MA200 cash filter,2024-08-01,2024-09-02,True,False,5,"BSOKE.IS, GARAN.IS, AGHOL.IS, ENKAI.IS, BIMAS.IS",0.032743891868216156,0.0032,0.029543891868216154,-0.06370557813260957,0.09324947000082573,1.6,8,2.7678417233782953,1.7635402754316385
