date,model,portfolio_size,holdings,gross_return,transaction_cost,net_return,equity,period
2026-03-31,mixed_model,3,3,0.08710609410634285,0.002,0.08510609410634284,15.24927280284564,out_of_sample
2026-04-30,mixed_model,3,3,-0.01829716587105819,0.002,-0.02029716587105819,14.939755783353265,out_of_sample
2026-05-31,mixed_model,3,3,0.0656264293031168,0.002,0.0636264293031168,15.890319098508622,out_of_sample
2018-06-30,mixed_model,5,5,0.04995077132510697,0.002,0.047950771325106965,1.047950771325107,train
2018-07-31,mixed_model,5,5,0.04220530229669861,0.002,0.04020530229669861,1.0900839488782914,train
2018-08-31,mixed_model,5,5,0.0297933396672291,0.002,0.0277933396672291,1.1203810223352602,train
2018-09-30,mixed_model,5,5,-0.12607222629485315,0.002,-0.12807222629485315,0.9768913305062797,train
2018-10-31,mixed_model,5,5,-0.010121583344878804,0.002,-0.012121583344878804,0.9650498608246584,train
2018-11-30,mixed_model,5,5,-0.03268651749108662,0.002,-0.03468651749108662,0.9315756419473932,train
2018-12-31,mixed_model,5,5,0.14608427379542593,0.002,0.14408427379542593,1.0658010418028911,train
2019-01-31,mixed_model,5,5,0.013986598934647043,0.002,0.011986598934647043,1.0785763714351113,train
2019-02-28,mixed_model,5,5,-0.10997268131060763,0.002,-0.11197268131060763,0.957805283127256,train
2019-03-31,mixed_model,5,5,0.017817014865984193,0.002,0.01581701486598419,0.972954903529198,train
2019-04-30,mixed_model,5,5,0.00021989394732284672,0.002,-0.0017801060526771533,0.9712229406164438,train
2019-05-31,mixed_model,5,5,0.12202465745238034,0.002,0.12002465745238033,1.087793641373826,train
2019-06-30,mixed_model,5,5,0.06503212673978534,0.002,0.06303212673978534,1.1563595880436337,train
2019-07-31,mixed_model,5,5,0.008216763447892439,0.002,0.0062167634478924386,1.1635484020632034,train
2019-08-31,mixed_model,5,5,0.021783475964141586,0.002,0.019783475964141588,1.1865674339085361,train
2019-09-30,mixed_model,5,5,-0.02343483530334376,0.002,-0.025434835303343763,1.1563872866507612,train
2019-10-31,mixed_model,5,5,0.06356380474360959,0.002,0.06156380474360959,1.2275788877741212,train
2019-11-30,mixed_model,5,5,0.07056437601482521,0.002,0.0685643760148252,1.3117470682233268,train
2019-12-31,mixed_model,5,5,-0.005216607930588757,0.002,-0.007216607930588757,1.3022807039278597,train
2020-01-31,mixed_model,5,5,-0.09872499783787916,0.002,-0.10072499783787917,1.1711084828404144,train
2020-02-29,mixed_model,5,5,-0.15255190130907129,0.002,-0.1545519013090713,0.9901114401782465,train
2020-03-31,mixed_model,5,5,0.12883774938426723,0.002,0.12683774938426723,1.1156949468900708,train
2020-04-30,mixed_model,5,5,0.04753182328975849,0.002,0.04553182328975849,1.166494572057146,train
2020-05-31,mixed_model,5,5,0.11482843261709626,0.002,0.11282843261709626,1.2981083262787043,train
2020-06-30,mixed_model,5,5,-0.00035371779362565193,0.002,-0.002353717793625652,1.2950529456130884,train
2020-07-31,mixed_model,5,5,-0.03145144674854863,0.002,-0.03345144674854863,1.2517315509663611,train
2020-08-31,mixed_model,5,5,0.08808135183852235,0.002,0.08608135183852235,1.3594822950124759,train
2020-09-30,mixed_model,5,5,0.008746178474277989,0.002,0.006746178474277989,1.368653605207251,train
2020-10-31,mixed_model,5,5,0.13420297844360793,0.002,0.13220297844360793,1.5495936882732315,train
2020-11-30,mixed_model,5,5,0.18962104768159146,0.002,0.18762104768159146,1.8403300795478366,train
2020-12-31,mixed_model,5,5,0.026835196985527478,0.002,0.024835196985527476,1.8860350395917984,train
2021-01-31,mixed_model,5,5,0.04969092981253316,0.002,0.04769092981253316,1.9759818042889492,train
2021-02-28,mixed_model,5,5,0.025782332193055656,0.002,0.023782332193055658,2.0229752599659827,train
2021-03-31,mixed_model,5,5,0.05446117812905622,0.002,0.05246117812905622,2.129102925429732,train
2021-04-30,mixed_model,5,5,0.006859995373428229,0.002,0.004859995373428229,2.1394503557968734,train
2021-05-31,mixed_model,5,5,-0.046920712280453115,0.002,-0.04892071228045312,2.034786920502621,train
2021-06-30,mixed_model,5,5,0.01264789598963736,0.002,0.01064789598963736,2.0564531199932077,train
2021-07-31,mixed_model,5,5,0.09477404014468585,0.002,0.09277404014468585,2.247238584303122,train
2021-08-31,mixed_model,5,5,-0.007184594976327263,0.002,-0.009184594976327263,2.226598608091123,train
2021-09-30,mixed_model,5,5,0.11050694890900496,0.002,0.10850694890900496,2.4682000295001276,train
2021-10-31,mixed_model,5,5,0.20438345493293514,0.002,0.20238345493293514,2.967722878935936,train
2021-11-30,mixed_model,5,5,-0.02628438995912241,0.002,-0.028284389959122413,2.8837826477375024,train
2021-12-31,mixed_model,5,5,0.140964498958396,0.002,0.138964498958396,3.284526058485261,train
2022-01-31,mixed_model,5,5,-0.02469670102609416,0.002,-0.026696701026094158,3.1968400482894648,validation
2022-02-28,mixed_model,5,5,0.1704964504570014,0.002,0.1684964504570014,3.7354962491050285,validation
2022-03-31,mixed_model,5,5,0.12457067838960341,0.002,0.12257067838960341,4.193358558479651,validation
2022-04-30,mixed_model,5,5,0.12479459702949636,0.002,0.12279459702949636,4.708280332868349,validation
2022-05-31,mixed_model,5,5,-0.047853105698535604,0.002,-0.049853105698535606,4.473557935775527,validation
2022-06-30,mixed_model,5,5,-0.0032808877476372842,0.002,-0.005280887747637284,4.449933578484145,validation
2022-07-31,mixed_model,5,5,0.2417336762644499,0.002,0.23973367626444989,5.516732514386768,validation
2022-08-31,mixed_model,5,5,-0.10384542646198935,0.002,-0.10584542646198936,4.932811608724777,validation
2022-09-30,mixed_model,5,5,0.3093585653440222,0.002,0.30735856534402217,6.448953507894762,validation
2022-10-31,mixed_model,5,5,0.22892897128704653,0.002,0.22692897128704653,7.912407893319311,validation
2022-11-30,mixed_model,5,5,0.18166799524509444,0.002,0.17966799524509444,9.334014357073452,validation
2022-12-31,mixed_model,5,5,-0.042522499429074226,0.002,-0.04452249942907423,8.918440708189678,validation
2023-01-31,mixed_model,5,5,0.0477818131156265,0.002,0.0457818131156265,9.326743093974812,validation
2023-02-28,mixed_model,5,5,-0.0034422500240810726,0.002,-0.005442250024081073,9.27598462614703,validation
2023-03-31,mixed_model,5,5,-0.03588571432160688,0.002,-0.03788571432160688,8.924557322549207,validation
2023-04-30,mixed_model,5,5,0.021243719109976734,0.002,0.019243719109976735,9.096298996845231,validation
2023-05-31,mixed_model,5,5,0.2880677496642889,0.002,0.2860677496642889,11.698456781146275,validation
2023-06-30,mixed_model,5,5,0.2641893070220207,0.002,0.2621893070220207,14.765667057822077,validation
2023-07-31,mixed_model,5,5,0.034152828942404366,0.002,0.032152828942404364,15.240425024952726,validation
2023-08-31,mixed_model,5,5,0.07346086228989224,0.002,0.07146086228989224,16.3295189389003,validation
2023-09-30,mixed_model,5,5,-0.0840763302330146,0.002,-0.0860763302330146,14.92393387416925,validation
2023-10-31,mixed_model,5,5,0.1083150959988329,0.002,0.1063150959988329,16.510573336681787,validation
