policy,replay_month,actual_trading_date,portfolio_return,bist100_return,excess_return,max_drawdown,cash_weight,selected_model,active_portfolio_size,selected_stock_count,selected_stocks,regime_state,opportunity_filter_enabled,policy_policy,policy_months,policy_cagr,policy_bist100_cagr,policy_excess_cagr,policy_win_rate_vs_bist100,policy_max_drawdown,policy_average_cash_weight,policy_worst_month,policy_worst_month_excess,policy_best_month,policy_best_month_excess
C_Max_cash_50pct,2024-12,2024-12-02,0.004816916840229529,0.028943067222292118,-0.02412615038206259,-0.029515721619178148,0.5,low_volatility,5,2,"EREGL.IS, TCELL.IS",BELOW_MA200_DEFENSIVE,True,C_Max_cash_50pct,30,0.11264334153498945,0.22859654327465062,-0.11595320173966117,0.36666666666666664,-0.0961058298904891,0.48333333333333334,2025-06,-0.1043158876952095,2024-09,0.08659413821412065
D_Always_Top5,2024-12,2024-12-02,0.003853533472183625,0.028943067222292118,-0.025089533750108493,-0.023725844882863,0.6,low_volatility,5,2,"EREGL.IS, TCELL.IS",BELOW_MA200_DEFENSIVE,True,D_Always_Top5,30,0.08339085292685988,0.22859654327465062,-0.14520569034779074,0.3333333333333333,-0.10035405962123112,0.4200000000000001,2025-06,-0.10965124642664374,2025-01,0.09412463595970594
E_Always_Top10,2024-12,2024-12-02,-0.0038236136115971093,0.028943067222292118,-0.03276668083388923,-0.030502921601463395,0.6,low_volatility,10,4,"EREGL.IS, TCELL.IS, KCHOL.IS, TUPRS.IS",BELOW_MA200_DEFENSIVE,True,E_Always_Top10,30,0.08493449273173903,0.22859654327465062,-0.1436620505429116,0.36666666666666664,-0.09543436579584741,0.5033333333333333,2026-01,-0.09908925787280704,2024-09,0.08659413821412065
F_Out_of_sample_winner,2024-12,2024-12-02,0.015325695908403603,0.028943067222292118,-0.013617371313888516,-0.02991755548500341,0.4666666666666667,mixed_model,15,8,"ASELS.IS, EREGL.IS, KCHOL.IS, TCELL.IS, YKBNK.IS, ARCLK.IS, BIMAS.IS, SISE.IS",BELOW_MA200_DEFENSIVE,True,F_Out_of_sample_winner,30,0.14871001102864856,0.22859654327465062,-0.07988653224600206,0.5333333333333333,-0.09663444377764097,0.4666666666666667,2026-01,-0.11195915796122803,2024-09,0.0642295829050277
G_Most_robust_model,2024-12,2024-12-02,0.015325695908403603,0.028943067222292118,-0.013617371313888516,-0.02991755548500341,0.4666666666666667,mixed_model,15,8,"ASELS.IS, EREGL.IS, KCHOL.IS, TCELL.IS, YKBNK.IS, ARCLK.IS, BIMAS.IS, SISE.IS",BELOW_MA200_DEFENSIVE,True,G_Most_robust_model,30,0.14871001102864856,0.22859654327465062,-0.07988653224600206,0.5333333333333333,-0.09663444377764097,0.4666666666666667,2026-01,-0.11195915796122803,2024-09,0.0642295829050277
H_Disable_opportunity_filter,2024-12,2024-12-02,0.027901346260473917,0.028943067222292118,-0.001041720961818201,-0.042756788875426555,0.0,low_volatility,5,5,"EREGL.IS, ASELS.IS, GARAN.IS, TCELL.IS, THYAO.IS",BELOW_MA200_DEFENSIVE,False,H_Disable_opportunity_filter,30,0.21914347716099636,0.22859654327465062,-0.009453066113654263,0.4666666666666667,-0.13614562039419909,0.0,2025-04,-0.051006805496163946,2025-03,0.0839589045526572
I_Disable_regime_filter,2024-12,2024-12-02,0.028119041446643074,0.028943067222292118,-0.0008240257756490441,-0.03355264745541264,0.5,volume_heavy,10,5,"GARAN.IS, ASELS.IS, YKBNK.IS, FROTO.IS, SAHOL.IS",BELOW_MA200_DEFENSIVE,True,I_Disable_regime_filter,30,0.11454267003893936,0.22859654327465062,-0.11405387323571126,0.36666666666666664,-0.11428273089953778,0.5,2026-01,-0.09908925787280704,2024-09,0.08659413821412065
Baseline,2025-01,2025-01-02,0.010956576406333931,-0.018762554144150623,0.029719130550484554,-0.016900972403028458,0.5,volume_heavy,10,5,"ASELS.IS, THYAO.IS, SISE.IS, GARAN.IS, SAHOL.IS",ABOVE_MA200_RISK_ON,True,Baseline,30,0.11174423381489351,0.22859654327465062,-0.11685230945975711,0.36666666666666664,-0.0961058298904891,0.4933333333333333,2025-06,-0.10965124642664374,2024-09,0.08659413821412065
A_No_cash_allocation,2025-01,2025-01-02,0.021913152812667862,-0.018762554144150623,0.040675706956818485,-0.03333613181128936,0.0,volume_heavy,10,5,"ASELS.IS, THYAO.IS, SISE.IS, GARAN.IS, SAHOL.IS",ABOVE_MA200_RISK_ON,True,A_No_cash_allocation,30,0.21341543337206503,0.22859654327465062,-0.015181109902585588,0.4,-0.15766963333904171,0.0,2025-06,-0.07763909403803826,2025-03,0.09668780694860593
B_Max_cash_25pct,2025-01,2025-01-02,0.016434864609500895,-0.018762554144150623,0.03519741875365152,-0.025175566779079506,0.25,volume_heavy,10,5,"ASELS.IS, THYAO.IS, SISE.IS, GARAN.IS, SAHOL.IS",ABOVE_MA200_RISK_ON,True,B_Max_cash_25pct,30,0.1624509374844858,0.22859654327465062,-0.06614560579016482,0.36666666666666664,-0.11942029988039005,0.25,2025-06,-0.09097749086662388,2025-03,0.08229781509050355
C_Max_cash_50pct,2025-01,2025-01-02,0.010956576406333931,-0.018762554144150623,0.029719130550484554,-0.016900972403028458,0.5,volume_heavy,10,5,"ASELS.IS, THYAO.IS, SISE.IS, GARAN.IS, SAHOL.IS",ABOVE_MA200_RISK_ON,True,C_Max_cash_50pct,30,0.11264334153498945,0.22859654327465062,-0.11595320173966117,0.36666666666666664,-0.0961058298904891,0.48333333333333334,2025-06,-0.1043158876952095,2024-09,0.08659413821412065
D_Always_Top5,2025-01,2025-01-02,0.07536208181555532,-0.018762554144150623,0.09412463595970594,-0.014253409649251814,0.4,volume_heavy,5,3,"ASELS.IS, TOASO.IS, THYAO.IS",ABOVE_MA200_RISK_ON,True,D_Always_Top5,30,0.08339085292685988,0.22859654327465062,-0.14520569034779074,0.3333333333333333,-0.10035405962123112,0.4200000000000001,2025-06,-0.10965124642664374,2025-01,0.09412463595970594
E_Always_Top10,2025-01,2025-01-02,0.010956576406333931,-0.018762554144150623,0.029719130550484554,-0.016900972403028458,0.5,volume_heavy,10,5,"ASELS.IS, THYAO.IS, SISE.IS, GARAN.IS, SAHOL.IS",ABOVE_MA200_RISK_ON,True,E_Always_Top10,30,0.08493449273173903,0.22859654327465062,-0.1436620505429116,0.36666666666666664,-0.09543436579584741,0.5033333333333333,2026-01,-0.09908925787280704,2024-09,0.08659413821412065
F_Out_of_sample_winner,2025-01,2025-01-02,-0.014302472011755621,-0.018762554144150623,0.004460082132395002,-0.028569442705079218,0.4666666666666667,mixed_model,15,8,"ASELS.IS, GARAN.IS, SAHOL.IS, YKBNK.IS, SISE.IS, PGSUS.IS, EREGL.IS, ARCLK.IS",ABOVE_MA200_RISK_ON,True,F_Out_of_sample_winner,30,0.14871001102864856,0.22859654327465062,-0.07988653224600206,0.5333333333333333,-0.09663444377764097,0.4666666666666667,2026-01,-0.11195915796122803,2024-09,0.0642295829050277
G_Most_robust_model,2025-01,2025-01-02,-0.014302472011755621,-0.018762554144150623,0.004460082132395002,-0.028569442705079218,0.4666666666666667,mixed_model,15,8,"ASELS.IS, GARAN.IS, SAHOL.IS, YKBNK.IS, SISE.IS, PGSUS.IS, EREGL.IS, ARCLK.IS",ABOVE_MA200_RISK_ON,True,G_Most_robust_model,30,0.14871001102864856,0.22859654327465062,-0.07988653224600206,0.5333333333333333,-0.09663444377764097,0.4666666666666667,2026-01,-0.11195915796122803,2024-09,0.0642295829050277
H_Disable_opportunity_filter,2025-01,2025-01-02,0.018552933944412365,-0.018762554144150623,0.037315488088562984,-0.03584662467769473,0.0,volume_heavy,10,10,"ASELS.IS, AKBNK.IS, TOASO.IS, THYAO.IS, TCELL.IS, SISE.IS, GARAN.IS, BIMAS.IS, YKBNK.IS, SAHOL.IS",ABOVE_MA200_RISK_ON,False,H_Disable_opportunity_filter,30,0.21914347716099636,0.22859654327465062,-0.009453066113654263,0.4666666666666667,-0.13614562039419909,0.0,2025-04,-0.051006805496163946,2025-03,0.0839589045526572
I_Disable_regime_filter,2025-01,2025-01-02,0.010956576406333931,-0.018762554144150623,0.029719130550484554,-0.016900972403028458,0.5,volume_heavy,10,5,"ASELS.IS, THYAO.IS, SISE.IS, GARAN.IS, SAHOL.IS",ABOVE_MA200_RISK_ON,True,I_Disable_regime_filter,30,0.11454267003893936,0.22859654327465062,-0.11405387323571126,0.36666666666666664,-0.11428273089953778,0.5,2026-01,-0.09908925787280704,2024-09,0.08659413821412065
Baseline,2025-02,2025-02-03,0.07737259481744235,0.04240671807874019,0.03496587673870216,-0.03228444371582695,0.4,low_volatility,5,3,"ASELS.IS, THYAO.IS, PGSUS.IS",BELOW_MA200_DEFENSIVE,True,Baseline,30,0.11174423381489351,0.22859654327465062,-0.11685230945975711,0.36666666666666664,-0.0961058298904891,0.4933333333333333,2025-06,-0.10965124642664374,2024-09,0.08659413821412065
A_No_cash_allocation,2025-02,2025-02-03,0.12895432469573725,0.04240671807874019,0.08654760661699706,-0.05345114513192295,0.0,low_volatility,5,3,"ASELS.IS, THYAO.IS, PGSUS.IS",BELOW_MA200_DEFENSIVE,True,A_No_cash_allocation,30,0.21341543337206503,0.22859654327465062,-0.015181109902585588,0.4,-0.15766963333904171,0.0,2025-06,-0.07763909403803826,2025-03,0.09668780694860593
B_Max_cash_25pct,2025-02,2025-02-03,0.09671574352180295,0.04240671807874019,0.054309025443062764,-0.04025493986219608,0.25,low_volatility,5,3,"ASELS.IS, THYAO.IS, PGSUS.IS",BELOW_MA200_DEFENSIVE,True,B_Max_cash_25pct,30,0.1624509374844858,0.22859654327465062,-0.06614560579016482,0.36666666666666664,-0.11942029988039005,0.25,2025-06,-0.09097749086662388,2025-03,0.08229781509050355
C_Max_cash_50pct,2025-02,2025-02-03,0.07737259481744235,0.04240671807874019,0.03496587673870216,-0.03228444371582695,0.4,low_volatility,5,3,"ASELS.IS, THYAO.IS, PGSUS.IS",BELOW_MA200_DEFENSIVE,True,C_Max_cash_50pct,30,0.11264334153498945,0.22859654327465062,-0.11595320173966117,0.36666666666666664,-0.0961058298904891,0.48333333333333334,2025-06,-0.1043158876952095,2024-09,0.08659413821412065
D_Always_Top5,2025-02,2025-02-03,0.07737259481744235,0.04240671807874019,0.03496587673870216,-0.03228444371582695,0.4,low_volatility,5,3,"ASELS.IS, THYAO.IS, PGSUS.IS",BELOW_MA200_DEFENSIVE,True,D_Always_Top5,30,0.08339085292685988,0.22859654327465062,-0.14520569034779074,0.3333333333333333,-0.10035405962123112,0.4200000000000001,2025-06,-0.10965124642664374,2025-01,0.09412463595970594
E_Always_Top10,2025-02,2025-02-03,0.04169463201622349,0.04240671807874019,-0.0007120860625167008,-0.03381888672232691,0.5,low_volatility,10,5,"ASELS.IS, THYAO.IS, PGSUS.IS, TUPRS.IS, EREGL.IS",BELOW_MA200_DEFENSIVE,True,E_Always_Top10,30,0.08493449273173903,0.22859654327465062,-0.1436620505429116,0.36666666666666664,-0.09543436579584741,0.5033333333333333,2026-01,-0.09908925787280704,2024-09,0.08659413821412065
F_Out_of_sample_winner,2025-02,2025-02-03,0.026857075120120127,0.04240671807874019,-0.015549642958620064,-0.030746184839743562,0.4666666666666667,mixed_model,15,8,"TOASO.IS, GARAN.IS, PGSUS.IS, BIMAS.IS, SAHOL.IS, YKBNK.IS, FROTO.IS, KCHOL.IS",BELOW_MA200_DEFENSIVE,True,F_Out_of_sample_winner,30,0.14871001102864856,0.22859654327465062,-0.07988653224600206,0.5333333333333333,-0.09663444377764097,0.4666666666666667,2026-01,-0.11195915796122803,2024-09,0.0642295829050277
G_Most_robust_model,2025-02,2025-02-03,0.026857075120120127,0.04240671807874019,-0.015549642958620064,-0.030746184839743562,0.4666666666666667,mixed_model,15,8,"TOASO.IS, GARAN.IS, PGSUS.IS, BIMAS.IS, SAHOL.IS, YKBNK.IS, FROTO.IS, KCHOL.IS",BELOW_MA200_DEFENSIVE,True,G_Most_robust_model,30,0.14871001102864856,0.22859654327465062,-0.07988653224600206,0.5333333333333333,-0.09663444377764097,0.4666666666666667,2026-01,-0.11195915796122803,2024-09,0.0642295829050277
H_Disable_opportunity_filter,2025-02,2025-02-03,0.062112848062533206,0.04240671807874019,0.019706129983793015,-0.056928512788499086,0.0,low_volatility,5,5,"ASELS.IS, THYAO.IS, TCELL.IS, PGSUS.IS, TUPRS.IS",BELOW_MA200_DEFENSIVE,False,H_Disable_opportunity_filter,30,0.21914347716099636,0.22859654327465062,-0.009453066113654263,0.4666666666666667,-0.13614562039419909,0.0,2025-04,-0.051006805496163946,2025-03,0.0839589045526572
I_Disable_regime_filter,2025-02,2025-02-03,0.03457006960330823,0.04240671807874019,-0.00783664847543196,-0.02920858525799719,0.5,volume_heavy,10,5,"TOASO.IS, ASELS.IS, GARAN.IS, ARCLK.IS, SAHOL.IS",BELOW_MA200_DEFENSIVE,True,I_Disable_regime_filter,30,0.11454267003893936,0.22859654327465062,-0.11405387323571126,0.36666666666666664,-0.11428273089953778,0.5,2026-01,-0.09908925787280704,2024-09,0.08659413821412065
Baseline,2025-03,2025-03-03,0.03453598045944574,-0.03912783951619636,0.0736638199756421,-0.08030613613920023,0.4,low_volatility,5,3,"THYAO.IS, ASELS.IS, PGSUS.IS",BELOW_MA200_DEFENSIVE,True,Baseline,30,0.11174423381489351,0.22859654327465062,-0.11685230945975711,0.36666666666666664,-0.0961058298904891,0.4933333333333333,2025-06,-0.10965124642664374,2024-09,0.08659413821412065
A_No_cash_allocation,2025-03,2025-03-03,0.05755996743240957,-0.03912783951619636,0.09668780694860593,-0.1269828692107502,0.0,low_volatility,5,3,"THYAO.IS, ASELS.IS, PGSUS.IS",BELOW_MA200_DEFENSIVE,True,A_No_cash_allocation,30,0.21341543337206503,0.22859654327465062,-0.015181109902585588,0.4,-0.15766963333904171,0.0,2025-06,-0.07763909403803826,2025-03,0.09668780694860593
B_Max_cash_25pct,2025-03,2025-03-03,0.043169975574307184,-0.03912783951619636,0.08229781509050355,-0.09838923743175942,0.25,low_volatility,5,3,"THYAO.IS, ASELS.IS, PGSUS.IS",BELOW_MA200_DEFENSIVE,True,B_Max_cash_25pct,30,0.1624509374844858,0.22859654327465062,-0.06614560579016482,0.36666666666666664,-0.11942029988039005,0.25,2025-06,-0.09097749086662388,2025-03,0.08229781509050355
C_Max_cash_50pct,2025-03,2025-03-03,0.03453598045944574,-0.03912783951619636,0.0736638199756421,-0.08030613613920023,0.4,low_volatility,5,3,"THYAO.IS, ASELS.IS, PGSUS.IS",BELOW_MA200_DEFENSIVE,True,C_Max_cash_50pct,30,0.11264334153498945,0.22859654327465062,-0.11595320173966117,0.36666666666666664,-0.0961058298904891,0.48333333333333334,2025-06,-0.1043158876952095,2024-09,0.08659413821412065
D_Always_Top5,2025-03,2025-03-03,0.03453598045944574,-0.03912783951619636,0.0736638199756421,-0.08030613613920023,0.4,low_volatility,5,3,"THYAO.IS, ASELS.IS, PGSUS.IS",BELOW_MA200_DEFENSIVE,True,D_Always_Top5,30,0.08339085292685988,0.22859654327465062,-0.14520569034779074,0.3333333333333333,-0.10035405962123112,0.4200000000000001,2025-06,-0.10965124642664374,2025-01,0.09412463595970594
E_Always_Top10,2025-03,2025-03-03,-0.02634730628274097,-0.03912783951619636,0.01278053323345539,-0.09543436579584741,0.5,low_volatility,10,5,"THYAO.IS, ASELS.IS, PGSUS.IS, AKBNK.IS, SAHOL.IS",BELOW_MA200_DEFENSIVE,True,E_Always_Top10,30,0.08493449273173903,0.22859654327465062,-0.1436620505429116,0.36666666666666664,-0.09543436579584741,0.5033333333333333,2026-01,-0.09908925787280704,2024-09,0.08659413821412065
F_Out_of_sample_winner,2025-03,2025-03-03,-0.01928422752376186,-0.03912783951619636,0.0198436119924345,-0.09663444377764097,0.4666666666666667,mixed_model,15,8,"ASELS.IS, GARAN.IS, SAHOL.IS, THYAO.IS, YKBNK.IS, ARCLK.IS, EREGL.IS, PETKM.IS",BELOW_MA200_DEFENSIVE,True,F_Out_of_sample_winner,30,0.14871001102864856,0.22859654327465062,-0.07988653224600206,0.5333333333333333,-0.09663444377764097,0.4666666666666667,2026-01,-0.11195915796122803,2024-09,0.0642295829050277
G_Most_robust_model,2025-03,2025-03-03,-0.01928422752376186,-0.03912783951619636,0.0198436119924345,-0.09663444377764097,0.4666666666666667,mixed_model,15,8,"ASELS.IS, GARAN.IS, SAHOL.IS, THYAO.IS, YKBNK.IS, ARCLK.IS, EREGL.IS, PETKM.IS",BELOW_MA200_DEFENSIVE,True,G_Most_robust_model,30,0.14871001102864856,0.22859654327465062,-0.07988653224600206,0.5333333333333333,-0.09663444377764097,0.4666666666666667,2026-01,-0.11195915796122803,2024-09,0.0642295829050277
H_Disable_opportunity_filter,2025-03,2025-03-03,0.044831065036460845,-0.03912783951619636,0.0839589045526572,-0.13614562039419909,0.0,low_volatility,5,5,"THYAO.IS, FROTO.IS, ASELS.IS, PGSUS.IS, GARAN.IS",BELOW_MA200_DEFENSIVE,False,H_Disable_opportunity_filter,30,0.21914347716099636,0.22859654327465062,-0.009453066113654263,0.4666666666666667,-0.13614562039419909,0.0,2025-04,-0.051006805496163946,2025-03,0.0839589045526572
I_Disable_regime_filter,2025-03,2025-03-03,-0.05516452528165417,-0.03912783951619636,-0.01603668576545781,-0.11428273089953778,0.5,volume_heavy,10,5,"GARAN.IS, SAHOL.IS, YKBNK.IS, PGSUS.IS, THYAO.IS",BELOW_MA200_DEFENSIVE,True,I_Disable_regime_filter,30,0.11454267003893936,0.22859654327465062,-0.11405387323571126,0.36666666666666664,-0.11428273089953778,0.5,2026-01,-0.09908925787280704,2024-09,0.08659413821412065
Baseline,2025-04,2025-04-02,-0.06521342756583737,-0.03735051360224828,-0.027862913963589087,-0.0961058298904891,0.4,low_volatility,5,3,"FROTO.IS, PGSUS.IS, ARCLK.IS",BELOW_MA200_DEFENSIVE,True,Baseline,30,0.11174423381489351,0.22859654327465062,-0.11685230945975711,0.36666666666666664,-0.0961058298904891,0.4933333333333333,2025-06,-0.10965124642664374,2024-09,0.08659413821412065
A_No_cash_allocation,2025-04,2025-04-02,-0.10868904594306228,-0.03735051360224828,-0.071338532340814,-0.15766963333904171,0.0,low_volatility,5,3,"FROTO.IS, PGSUS.IS, ARCLK.IS",BELOW_MA200_DEFENSIVE,True,A_No_cash_allocation,30,0.21341543337206503,0.22859654327465062,-0.015181109902585588,0.4,-0.15766963333904171,0.0,2025-06,-0.07763909403803826,2025-03,0.09668780694860593
B_Max_cash_25pct,2025-04,2025-04-02,-0.08151678445729671,-0.03735051360224828,-0.04416627085504843,-0.11942029988039005,0.25,low_volatility,5,3,"FROTO.IS, PGSUS.IS, ARCLK.IS",BELOW_MA200_DEFENSIVE,True,B_Max_cash_25pct,30,0.1624509374844858,0.22859654327465062,-0.06614560579016482,0.36666666666666664,-0.11942029988039005,0.25,2025-06,-0.09097749086662388,2025-03,0.08229781509050355
C_Max_cash_50pct,2025-04,2025-04-02,-0.06521342756583737,-0.03735051360224828,-0.027862913963589087,-0.0961058298904891,0.4,low_volatility,5,3,"FROTO.IS, PGSUS.IS, ARCLK.IS",BELOW_MA200_DEFENSIVE,True,C_Max_cash_50pct,30,0.11264334153498945,0.22859654327465062,-0.11595320173966117,0.36666666666666664,-0.0961058298904891,0.48333333333333334,2025-06,-0.1043158876952095,2024-09,0.08659413821412065
D_Always_Top5,2025-04,2025-04-02,-0.06521342756583737,-0.03735051360224828,-0.027862913963589087,-0.0961058298904891,0.4,low_volatility,5,3,"FROTO.IS, PGSUS.IS, ARCLK.IS",BELOW_MA200_DEFENSIVE,True,D_Always_Top5,30,0.08339085292685988,0.22859654327465062,-0.14520569034779074,0.3333333333333333,-0.10035405962123112,0.4200000000000001,2025-06,-0.10965124642664374,2025-01,0.09412463595970594
E_Always_Top10,2025-04,2025-04-02,-0.028450056843382077,-0.03735051360224828,0.008900456758866204,-0.03684535622902119,0.5,low_volatility,10,5,"FROTO.IS, PGSUS.IS, ARCLK.IS, TCELL.IS, ASELS.IS",BELOW_MA200_DEFENSIVE,True,E_Always_Top10,30,0.08493449273173903,0.22859654327465062,-0.1436620505429116,0.36666666666666664,-0.09543436579584741,0.5033333333333333,2026-01,-0.09908925787280704,2024-09,0.08659413821412065
F_Out_of_sample_winner,2025-04,2025-04-02,-0.01240105386906627,-0.03735051360224828,0.02494945973318201,-0.025438136624151286,0.4666666666666667,mixed_model,15,8,"ASELS.IS, PGSUS.IS, ARCLK.IS, SISE.IS, PETKM.IS, EREGL.IS, BIMAS.IS, SAHOL.IS",BELOW_MA200_DEFENSIVE,True,F_Out_of_sample_winner,30,0.14871001102864856,0.22859654327465062,-0.07988653224600206,0.5333333333333333,-0.09663444377764097,0.4666666666666667,2026-01,-0.11195915796122803,2024-09,0.0642295829050277
G_Most_robust_model,2025-04,2025-04-02,-0.01240105386906627,-0.03735051360224828,0.02494945973318201,-0.025438136624151286,0.4666666666666667,mixed_model,15,8,"ASELS.IS, PGSUS.IS, ARCLK.IS, SISE.IS, PETKM.IS, EREGL.IS, BIMAS.IS, SAHOL.IS",BELOW_MA200_DEFENSIVE,True,G_Most_robust_model,30,0.14871001102864856,0.22859654327465062,-0.07988653224600206,0.5333333333333333,-0.09663444377764097,0.4666666666666667,2026-01,-0.11195915796122803,2024-09,0.0642295829050277
H_Disable_opportunity_filter,2025-04,2025-04-02,-0.08835731909841223,-0.03735051360224828,-0.051006805496163946,-0.11910934314392485,0.0,low_volatility,5,5,"FROTO.IS, TUPRS.IS, THYAO.IS, PGSUS.IS, ARCLK.IS",BELOW_MA200_DEFENSIVE,False,H_Disable_opportunity_filter,30,0.21914347716099636,0.22859654327465062,-0.009453066113654263,0.4666666666666667,-0.13614562039419909,0.0,2025-04,-0.051006805496163946,2025-03,0.0839589045526572
I_Disable_regime_filter,2025-04,2025-04-02,-0.026195400163855624,-0.03735051360224828,0.011155113438392657,-0.035414633622137814,0.5,volume_heavy,10,5,"ASELS.IS, THYAO.IS, GARAN.IS, PGSUS.IS, ARCLK.IS",BELOW_MA200_DEFENSIVE,True,I_Disable_regime_filter,30,0.11454267003893936,0.22859654327465062,-0.11405387323571126,0.36666666666666664,-0.11428273089953778,0.5,2026-01,-0.09908925787280704,2024-09,0.08659413821412065
Baseline,2025-05,2025-05-02,-0.02430534383574503,-0.017310865898019223,-0.006994477937725806,-0.06730305591395513,0.4,low_volatility,5,3,"TUPRS.IS, EREGL.IS, FROTO.IS",BELOW_MA200_DEFENSIVE,True,Baseline,30,0.11174423381489351,0.22859654327465062,-0.11685230945975711,0.36666666666666664,-0.0961058298904891,0.4933333333333333,2025-06,-0.10965124642664374,2024-09,0.08659413821412065
A_No_cash_allocation,2025-05,2025-05-02,-0.040508906392908384,-0.017310865898019223,-0.02319804049488916,-0.1088373069795352,0.0,low_volatility,5,3,"TUPRS.IS, EREGL.IS, FROTO.IS",BELOW_MA200_DEFENSIVE,True,A_No_cash_allocation,30,0.21341543337206503,0.22859654327465062,-0.015181109902585588,0.4,-0.15766963333904171,0.0,2025-06,-0.07763909403803826,2025-03,0.09668780694860593
B_Max_cash_25pct,2025-05,2025-05-02,-0.030381679794681288,-0.017310865898019223,-0.013070813896662065,-0.0831732515686634,0.25,low_volatility,5,3,"TUPRS.IS, EREGL.IS, FROTO.IS",BELOW_MA200_DEFENSIVE,True,B_Max_cash_25pct,30,0.1624509374844858,0.22859654327465062,-0.06614560579016482,0.36666666666666664,-0.11942029988039005,0.25,2025-06,-0.09097749086662388,2025-03,0.08229781509050355
C_Max_cash_50pct,2025-05,2025-05-02,-0.02430534383574503,-0.017310865898019223,-0.006994477937725806,-0.06730305591395513,0.4,low_volatility,5,3,"TUPRS.IS, EREGL.IS, FROTO.IS",BELOW_MA200_DEFENSIVE,True,C_Max_cash_50pct,30,0.11264334153498945,0.22859654327465062,-0.11595320173966117,0.36666666666666664,-0.0961058298904891,0.48333333333333334,2025-06,-0.1043158876952095,2024-09,0.08659413821412065
D_Always_Top5,2025-05,2025-05-02,-0.02430534383574503,-0.017310865898019223,-0.006994477937725806,-0.06730305591395513,0.4,low_volatility,5,3,"TUPRS.IS, EREGL.IS, FROTO.IS",BELOW_MA200_DEFENSIVE,True,D_Always_Top5,30,0.08339085292685988,0.22859654327465062,-0.14520569034779074,0.3333333333333333,-0.10035405962123112,0.4200000000000001,2025-06,-0.10965124642664374,2025-01,0.09412463595970594
E_Always_Top10,2025-05,2025-05-02,-0.02420454702355951,-0.017310865898019223,-0.006893681125540285,-0.059001280435236225,0.5,low_volatility,10,5,"TUPRS.IS, EREGL.IS, FROTO.IS, ASELS.IS, TOASO.IS",BELOW_MA200_DEFENSIVE,True,E_Always_Top10,30,0.08493449273173903,0.22859654327465062,-0.1436620505429116,0.36666666666666664,-0.09543436579584741,0.5033333333333333,2026-01,-0.09908925787280704,2024-09,0.08659413821412065
F_Out_of_sample_winner,2025-05,2025-05-02,-0.005285663806365533,-0.017310865898019223,0.01202520209165369,-0.04483373573503868,0.4666666666666667,mixed_model,15,8,"ASELS.IS, TOASO.IS, PGSUS.IS, THYAO.IS, TUPRS.IS, AKBNK.IS, SAHOL.IS, SISE.IS",BELOW_MA200_DEFENSIVE,True,F_Out_of_sample_winner,30,0.14871001102864856,0.22859654327465062,-0.07988653224600206,0.5333333333333333,-0.09663444377764097,0.4666666666666667,2026-01,-0.11195915796122803,2024-09,0.0642295829050277
G_Most_robust_model,2025-05,2025-05-02,-0.005285663806365533,-0.017310865898019223,0.01202520209165369,-0.04483373573503868,0.4666666666666667,mixed_model,15,8,"ASELS.IS, TOASO.IS, PGSUS.IS, THYAO.IS, TUPRS.IS, AKBNK.IS, SAHOL.IS, SISE.IS",BELOW_MA200_DEFENSIVE,True,G_Most_robust_model,30,0.14871001102864856,0.22859654327465062,-0.07988653224600206,0.5333333333333333,-0.09663444377764097,0.4666666666666667,2026-01,-0.11195915796122803,2024-09,0.0642295829050277
H_Disable_opportunity_filter,2025-05,2025-05-02,-0.037996315496474954,-0.017310865898019223,-0.02068544959845573,-0.10672385035230014,0.0,low_volatility,5,5,"THYAO.IS, TUPRS.IS, EREGL.IS, PETKM.IS, FROTO.IS",BELOW_MA200_DEFENSIVE,False,H_Disable_opportunity_filter,30,0.21914347716099636,0.22859654327465062,-0.009453066113654263,0.4666666666666667,-0.13614562039419909,0.0,2025-04,-0.051006805496163946,2025-03,0.0839589045526572
I_Disable_regime_filter,2025-05,2025-05-02,-0.01297269621400622,-0.017310865898019223,0.004338169684013004,-0.053550452477673094,0.5,volume_heavy,10,5,"TOASO.IS, PGSUS.IS, ASELS.IS, FROTO.IS, SAHOL.IS",BELOW_MA200_DEFENSIVE,True,I_Disable_regime_filter,30,0.11454267003893936,0.22859654327465062,-0.11405387323571126,0.36666666666666664,-0.11428273089953778,0.5,2026-01,-0.09908925787280704,2024-09,0.08659413821412065
Baseline,2025-06,2025-06-02,0.02134143492573699,0.13099268135238074,-0.10965124642664374,-0.06348956183749233,0.6,low_volatility,5,2,"PGSUS.IS, THYAO.IS",BELOW_MA200_DEFENSIVE,True,Baseline,30,0.11174423381489351,0.22859654327465062,-0.11685230945975711,0.36666666666666664,-0.0961058298904891,0.4933333333333333,2025-06,-0.10965124642664374,2024-09,0.08659413821412065
A_No_cash_allocation,2025-06,2025-06-02,0.05335358731434248,0.13099268135238074,-0.07763909403803826,-0.15319243968383278,0.0,low_volatility,5,2,"PGSUS.IS, THYAO.IS",BELOW_MA200_DEFENSIVE,True,A_No_cash_allocation,30,0.21341543337206503,0.22859654327465062,-0.015181109902585588,0.4,-0.15766963333904171,0.0,2025-06,-0.07763909403803826,2025-03,0.09668780694860593
