date,model,portfolio_size,symbol,rank,score,forward_return
2023-05-31,mixed_model,5,TOASO.IS,1,0.8147058823529412,0.17715616137961843
2023-05-31,mixed_model,5,THYAO.IS,2,0.8117647058823529,0.3470097212410028
2023-05-31,mixed_model,5,FROTO.IS,3,0.7676470588235293,0.3276342831172414
2023-05-31,mixed_model,5,KCHOL.IS,4,0.6470588235294118,0.31598961787559454
2023-05-31,mixed_model,5,YKBNK.IS,5,0.611764705882353,0.2725489647079873
2023-06-30,mixed_model,5,THYAO.IS,1,0.7588235294117647,0.2096024767266591
2023-06-30,mixed_model,5,KCHOL.IS,2,0.7470588235294119,0.3018323882867313
2023-06-30,mixed_model,5,FROTO.IS,3,0.7470588235294118,0.2478318022256163
2023-06-30,mixed_model,5,PGSUS.IS,4,0.7294117647058824,0.36564015789442506
2023-06-30,mixed_model,5,TOASO.IS,5,0.6794117647058824,0.19603970997667175
2023-07-31,mixed_model,5,FROTO.IS,1,0.7205882352941178,-0.09151236979952371
2023-07-31,mixed_model,5,PGSUS.IS,2,0.7176470588235294,0.03833376010091594
2023-07-31,mixed_model,5,GARAN.IS,3,0.6558823529411765,0.14350799030527606
2023-07-31,mixed_model,5,AKBNK.IS,4,0.6529411764705882,0.03006437249388716
2023-07-31,mixed_model,5,KCHOL.IS,5,0.6441176470588236,0.05037039161146639
2023-08-31,mixed_model,5,TUPRS.IS,1,0.8058823529411765,0.24072628543131858
2023-08-31,mixed_model,5,BIMAS.IS,2,0.7941176470588236,0.08921508025288682
2023-08-31,mixed_model,5,GARAN.IS,3,0.7529411764705882,0.060756882033560666
2023-08-31,mixed_model,5,KCHOL.IS,4,0.7088235294117649,0.03455550934718499
2023-08-31,mixed_model,5,PGSUS.IS,5,0.6705882352941177,-0.05794944561548987
2023-09-30,mixed_model,5,TUPRS.IS,1,0.8441176470588235,-0.10754717443342343
2023-09-30,mixed_model,5,AKBNK.IS,2,0.7264705882352941,-0.11954578791176884
2023-09-30,mixed_model,5,GARAN.IS,3,0.7205882352941178,-0.11737090947146733
2023-09-30,mixed_model,5,BIMAS.IS,4,0.7029411764705883,-0.009829008810658402
2023-09-30,mixed_model,5,YKBNK.IS,5,0.638235294117647,-0.06608877053775497
2023-10-31,mixed_model,5,ASELS.IS,1,0.7970588235294118,0.1836571885283218
2023-10-31,mixed_model,5,TUPRS.IS,2,0.7794117647058824,0.07751944531718924
2023-10-31,mixed_model,5,BIMAS.IS,3,0.7500000000000001,0.13235309345315094
2023-10-31,mixed_model,5,YKBNK.IS,4,0.711764705882353,0.11368913235734324
2023-10-31,mixed_model,5,KCHOL.IS,5,0.7029411764705883,0.03435662033815934
2023-11-30,mixed_model,5,ASELS.IS,1,0.7941176470588235,-0.07903363824876564
2023-11-30,mixed_model,5,AKBNK.IS,2,0.75,0.08561240690619254
2023-11-30,mixed_model,5,BIMAS.IS,3,0.75,-0.01384720574779752
2023-11-30,mixed_model,5,GARAN.IS,4,0.723529411764706,0.0795560183272892
2023-11-30,mixed_model,5,TUPRS.IS,5,0.7088235294117647,-0.06474825219041214
2023-12-31,mixed_model,5,AKBNK.IS,1,0.8617647058823529,0.08269439430696335
2023-12-31,mixed_model,5,GARAN.IS,2,0.8411764705882352,0.08826054920103887
2023-12-31,mixed_model,5,YKBNK.IS,3,0.7676470588235296,0.11770720480361652
2023-12-31,mixed_model,5,BIMAS.IS,4,0.7117647058823529,0.26683300355866724
2023-12-31,mixed_model,5,TCELL.IS,5,0.6852941176470588,0.2219251836143996
2024-01-31,mixed_model,5,BIMAS.IS,1,0.8117647058823529,0.01902876876161863
2024-01-31,mixed_model,5,TCELL.IS,2,0.7382352941176471,-0.023340623665742966
2024-01-31,mixed_model,5,SAHOL.IS,3,0.6794117647058824,0.09504136390514617
2024-01-31,mixed_model,5,YKBNK.IS,4,0.6441176470588237,0.057692353254753304
2024-01-31,mixed_model,5,KCHOL.IS,5,0.6352941176470589,0.0466707658152421
2024-02-29,mixed_model,5,ASELS.IS,1,0.7852941176470588,-0.06500003156288503
2024-02-29,mixed_model,5,SAHOL.IS,2,0.7147058823529413,0.03773580964204526
2024-02-29,mixed_model,5,BIMAS.IS,3,0.6911764705882353,-0.07018673683953269
2024-02-29,mixed_model,5,ARCLK.IS,4,0.6882352941176471,-0.12426035502958577
2024-02-29,mixed_model,5,FROTO.IS,5,0.661764705882353,0.11307776263722191
2024-03-31,mixed_model,5,KCHOL.IS,1,0.8117647058823529,0.17869558514178174
2024-03-31,mixed_model,5,YKBNK.IS,2,0.7794117647058824,0.23195417053289824
2024-03-31,mixed_model,5,FROTO.IS,3,0.7705882352941177,0.02034240144841193
2024-03-31,mixed_model,5,SAHOL.IS,4,0.7000000000000001,0.11878796723827745
2024-03-31,mixed_model,5,AKBNK.IS,5,0.6882352941176471,0.27084231518310675
2024-04-30,mixed_model,5,AKBNK.IS,1,0.7970588235294118,0.11690490760560013
2024-04-30,mixed_model,5,YKBNK.IS,2,0.7911764705882353,0.001239185781908958
2024-04-30,mixed_model,5,KCHOL.IS,3,0.75,0.05351613934548349
2024-04-30,mixed_model,5,GARAN.IS,4,0.723529411764706,0.30745901421676414
2024-04-30,mixed_model,5,TUPRS.IS,5,0.7088235294117647,-0.09754859733760712
2024-05-31,mixed_model,5,AKBNK.IS,1,0.8029411764705882,-0.03539151048899336
2024-05-31,mixed_model,5,GARAN.IS,2,0.8029411764705882,0.04267159398407716
2024-05-31,mixed_model,5,TCELL.IS,3,0.7735294117647058,0.010040061320325977
2024-05-31,mixed_model,5,YKBNK.IS,4,0.6941176470588235,0.04579206547682424
2024-05-31,mixed_model,5,BIMAS.IS,5,0.6882352941176471,0.13541673623156036
2024-06-30,mixed_model,5,TCELL.IS,1,0.8529411764705882,0.049701953251913844
2024-06-30,mixed_model,5,GARAN.IS,2,0.7911764705882354,0.10142354357556305
2024-06-30,mixed_model,5,BIMAS.IS,3,0.7676470588235295,0.1516402829306751
2024-06-30,mixed_model,5,TOASO.IS,4,0.6411764705882352,-0.17647060033419093
2024-06-30,mixed_model,5,AKBNK.IS,5,0.6205882352941177,-0.033567533366608227
2024-07-31,mixed_model,5,BIMAS.IS,1,0.8764705882352941,-0.13669079445394905
2024-07-31,mixed_model,5,GARAN.IS,2,0.8470588235294118,-0.09289174742450879
2024-07-31,mixed_model,5,EREGL.IS,3,0.7411764705882353,-0.13755575513304463
2024-07-31,mixed_model,5,TCELL.IS,4,0.7352941176470589,-0.06865547233088343
2024-07-31,mixed_model,5,PETKM.IS,5,0.661764705882353,-0.04805301892051961
2024-08-31,mixed_model,5,GARAN.IS,1,0.7294117647058824,0.0899376920918622
2024-08-31,mixed_model,5,PGSUS.IS,2,0.7264705882352942,0.05279366405141461
2024-08-31,mixed_model,5,TCELL.IS,3,0.7058823529411765,-0.032028373217916295
2024-08-31,mixed_model,5,TUPRS.IS,4,0.6794117647058824,-0.009960349452776018
2024-08-31,mixed_model,5,YKBNK.IS,5,0.6764705882352942,-0.008974380762775569
2024-09-30,mixed_model,5,GARAN.IS,1,0.8617647058823529,-0.12663397544533717
2024-09-30,mixed_model,5,PGSUS.IS,2,0.8205882352941176,-0.032177170288530066
2024-09-30,mixed_model,5,SAHOL.IS,3,0.7323529411764707,-0.14483816008564254
2024-09-30,mixed_model,5,AKBNK.IS,4,0.7058823529411764,-0.1785714099035881
2024-09-30,mixed_model,5,EREGL.IS,5,0.6882352941176471,-0.11028034410417087
2024-10-31,mixed_model,5,FROTO.IS,1,0.7941176470588236,0.0022913068406886783
2024-10-31,mixed_model,5,ASELS.IS,2,0.7794117647058824,0.14319775126952572
2024-10-31,mixed_model,5,PGSUS.IS,3,0.7735294117647058,-0.05958550383452832
2024-10-31,mixed_model,5,BIMAS.IS,4,0.6470588235294119,0.015005316619875364
2024-10-31,mixed_model,5,EREGL.IS,5,0.6441176470588236,0.08319326683721195
2024-11-30,mixed_model,5,ASELS.IS,1,0.8441176470588236,0.04391649792599939
2024-11-30,mixed_model,5,GARAN.IS,2,0.788235294117647,0.032365143924398154
2024-11-30,mixed_model,5,EREGL.IS,3,0.738235294117647,-0.05352985959925882
2024-11-30,mixed_model,5,AKBNK.IS,4,0.6794117647058824,0.06573537674745022
2024-11-30,mixed_model,5,KCHOL.IS,5,0.6794117647058824,-0.10922679645666689
2024-12-31,mixed_model,5,ASELS.IS,1,0.7941176470588236,0.22344822702986566
2024-12-31,mixed_model,5,BIMAS.IS,2,0.7705882352941176,0.04068087779366669
2024-12-31,mixed_model,5,AKBNK.IS,3,0.7588235294117648,0.0
2024-12-31,mixed_model,5,SAHOL.IS,4,0.6764705882352942,0.04062499084109894
2024-12-31,mixed_model,5,GARAN.IS,5,0.6558823529411765,0.02331182833264811
